time(sec) temperature(C)
466500	6.019069
466800	6.020573
467100	6.022088
467400	6.023623
467700	6.025211
468000	6.026884
468300	6.028664
468600	6.030637
468900	6.03282
469200	6.035222
469500	6.037805
469800	6.040519
470100	6.043322
470400	6.04618
470700	6.049065
471000	6.051964
471300	6.054878
471600	6.057819
471900	6.060795
472200	6.063793
472500	6.066828
472800	6.069912
473100	6.073041
473400	6.076206
473700	6.0794
474000	6.08261
474300	6.085821
474600	6.089027
474900	6.092217
475200	6.095387
475500	6.098535
475800	6.101683
476100	6.104861
476400	6.108094
476700	6.111365
477000	6.114644
477300	6.117908
477600	6.121159
477900	6.124411
478200	6.127682
478500	6.130979
478800	6.13431
479100	6.137676
479400	6.141079
479700	6.144548
480000	6.148108
480300	6.15176
480600	6.155492
480900	6.159292
481200	6.16314
481500	6.167014
481800	6.170901
482100	6.174783
482400	6.178647
482700	6.182485
483000	6.186283
483300	6.190029
483600	6.193714
483900	6.197327
484200	6.200859
484500	6.204305
484800	6.20767
485100	6.210971
485400	6.214211
485700	6.217396
486000	6.220534
486300	6.223629
486600	6.226888
486900	6.230314
487200	6.233905
487500	6.237607
487800	6.241347
488100	6.245063
488400	6.248786
488700	6.252588
489000	6.256533
489300	6.260616
489600	6.264799
489900	6.269043
490200	6.273121
490500	6.277021
490800	6.280744
491100	6.284296
491400	6.287689
491700	6.290935
492000	6.294027
492300	6.296953
492600	6.299708
492900	6.302298
493200	6.304737
493500	6.307038
493800	6.309077
494100	6.31087
494400	6.312431
494700	6.313756
495000	6.314837
495300	6.315678
495600	6.316301
495900	6.316738
496200	6.317016
496500	6.317129
496800	6.317064
497100	6.316814
497400	6.316525
497700	6.316203
498000	6.315856
498300	6.315504
498600	6.315168
498900	6.314862
499200	6.314581
499500	6.314306
499800	6.314023
500100	6.313725
500400	6.313408
500700	6.313071
501000	6.312693
501300	6.312283
501600	6.311848
501900	6.311412
502200	6.311
502500	6.310632
502800	6.310318
503100	6.310068
503400	6.309883
503700	6.309776
504000	6.309762
504300	6.309847
504600	6.310014
504900	6.31025
505200	6.310544
505500	6.310898
505800	6.311314
506100	6.311793
506400	6.312324
506700	6.312892
507000	6.313483
507300	6.314099
507600	6.314744
507900	6.315423
508200	6.31613
508500	6.316864
508800	6.317622
509100	6.318397
509400	6.319179
509700	6.319962
510000	6.320734
510300	6.321483
510600	6.3222
510900	6.322881
511200	6.323526
511500	6.324135
511800	6.324719
